time	intensity
74.759939	12
74.78737384	9
74.81480868	11
74.84224352	18
74.86967836	12
74.8971132	6
74.92454804	13
74.95198288	10
74.97941772	10
75.00685256	8
75.0342874	5
75.06172224	16
75.08915708	8
75.11659192	14
75.14402676	13
75.1714616	8
75.19889644	8
75.22633128	19
75.25376612	9
75.28120096	4
75.3086358	5
75.33607064	6
75.36350548	5
75.39094032	13
75.41837516	11
75.44581	9
75.47324484	4
75.50067968	7
75.52811452	11
75.55554936	5
75.5829842	4
75.61041904	8
75.63785388	9
75.66528872	5
75.69272356	5
75.7201584	10
75.74759324	4
75.77502808	4
75.80246292	5
75.82989776	9
75.8573326	8
75.88476744	7
75.91220228	10
75.93963712	14
75.96707196	5
75.9945068	3
76.02194164	8
76.04937648	8
76.07681132	10
76.10424616	5
76.131681	13
